person_id,full_name,slug,jersey,position,height,weight,birth_date,age,experience,school,season,team_id,team_abbrev,team_name,height_inches,headshot_url,team_logo_url
203939,Dwight Powell,dwight-powell,7,F-C,6-11,240,"JUL 20, 1991",25.0,2,Stanford,2016-17,1610612742,DAL,Dallas Mavericks,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203939.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
203084,Harrison Barnes,harrison-barnes,40,F,6-8,225,"MAY 30, 1992",25.0,4,North Carolina,2016-17,1610612742,DAL,Dallas Mavericks,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203084.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
200826,J.J. Barea,jj-barea,5,G,6-0,185,"JUN 26, 1984",33.0,10,Northeastern,2016-17,1610612742,DAL,Dallas Mavericks,72.0,https://cdn.nba.com/headshots/nba/latest/1040x760/200826.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
1627784,Jarrod Uthoff,jarrod-uthoff,19,F,6-9,221,"MAY 19, 1993",24.0,R,Iowa,2016-17,1610612742,DAL,Dallas Mavericks,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627784.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
202412,Manny Harris,manny-harris,6,G,6-5,185,"SEP 21, 1989",27.0,3,Michigan,2016-17,1610612742,DAL,Dallas Mavericks,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202412.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
203457,Nerlens Noel,nerlens-noel,3,F-C,6-11,228,"APR 10, 1994",23.0,2,Kentucky,2016-17,1610612742,DAL,Dallas Mavericks,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203457.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
1627852,Nicolas Brussino,nicolas-brussino,9,F,6-8,215,"MAR 02, 1993",24.0,R,Penarol,2016-17,1610612742,DAL,Dallas Mavericks,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627852.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
1626257,Salah Mejri,salah-mejri,50,C,7-2,245,"JUN 15, 1986",31.0,1,Real Madrid,2016-17,1610612742,DAL,Dallas Mavericks,86.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626257.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
203552,Seth Curry,seth-curry,30,G,6-2,185,"AUG 23, 1990",26.0,3,Duke,2016-17,1610612742,DAL,Dallas Mavericks,74.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203552.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
202083,Wesley Matthews,wesley-matthews,23,G-F,6-5,220,"OCT 14, 1986",30.0,7,Marquette,2016-17,1610612742,DAL,Dallas Mavericks,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202083.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
1627812,Yogi Ferrell,yogi-ferrell,11,G,6-0,180,"MAY 09, 1993",24.0,R,Indiana,2016-17,1610612742,DAL,Dallas Mavericks,72.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627812.png,https://cdn.nba.com/logos/nba/1610612742/primary/L/logo.svg
201568,Danilo Gallinari,danilo-gallinari,8,F,6-10,225,"AUG 08, 1988",28.0,7,Olimpia Milano,2016-17,1610612743,DEN,Denver Nuggets,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201568.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
201589,Darrell Arthur,darrell-arthur,00,F,6-9,235,"MAR 25, 1988",29.0,7,Kansas,2016-17,1610612743,DEN,Denver Nuggets,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201589.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
1626144,Emmanuel Mudiay,emmanuel-mudiay,0,G,6-5,200,"MAR 05, 1996",21.0,1,Guangdong,2016-17,1610612743,DEN,Denver Nuggets,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626144.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
203914,Gary Harris,gary-harris,14,G,6-4,210,"SEP 14, 1994",22.0,2,Michigan State,2016-17,1610612743,DEN,Denver Nuggets,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203914.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
1627750,Jamal Murray,jamal-murray,27,G,6-4,207,"FEB 23, 1997",20.0,R,Kentucky,2016-17,1610612743,DEN,Denver Nuggets,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627750.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
2749,Jameer Nelson,jameer-nelson,1,G,6-0,190,"FEB 09, 1982",35.0,12,St. Joseph's (PA),2016-17,1610612743,DEN,Denver Nuggets,72.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2749.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
1627823,Juancho Hernangomez,juancho-hernangomez,41,F,6-9,230,"SEP 28, 1995",21.0,R,Estudiantes,2016-17,1610612743,DEN,Denver Nuggets,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627823.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
202702,Kenneth Faried,kenneth-faried,35,F,6-8,228,"NOV 19, 1989",27.0,5,Morehead State,2016-17,1610612743,DEN,Denver Nuggets,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202702.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
1627736,Malik Beasley,malik-beasley,25,G,6-5,196,"NOV 26, 1996",20.0,R,Florida State,2016-17,1610612743,DEN,Denver Nuggets,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627736.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
203486,Mason Plumlee,mason-plumlee,24,C,6-11,255,"MAR 05, 1990",27.0,3,Duke,2016-17,1610612743,DEN,Denver Nuggets,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203486.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
2034,Mike Miller,mike-miller,3,G-F,6-8,218,"FEB 19, 1980",37.0,16,Florida,2016-17,1610612743,DEN,Denver Nuggets,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2034.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
203999,Nikola Jokić,nikola-jokić,15,F-C,6-10,250,"FEB 19, 1995",22.0,1,Mega Basket,2016-17,1610612743,DEN,Denver Nuggets,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203999.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
201579,Roy Hibbert,roy-hibbert,34,C,7-2,270,"DEC 11, 1986",30.0,8,Georgetown,2016-17,1610612743,DEN,Denver Nuggets,86.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201579.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
203115,Will Barton,will-barton,5,G-F,6-6,175,"JAN 06, 1991",26.0,4,Memphis,2016-17,1610612743,DEN,Denver Nuggets,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203115.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
201163,Wilson Chandler,wilson-chandler,21,F,6-8,225,"MAY 10, 1987",30.0,8,DePaul,2016-17,1610612743,DEN,Denver Nuggets,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201163.png,https://cdn.nba.com/logos/nba/1610612743/primary/L/logo.svg
203083,Andre Drummond,andre-drummond,0,C,6-11,279,"AUG 10, 1993",23.0,4,Connecticut,2016-17,1610612765,DET,Detroit Pistons,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203083.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
203382,Aron Baynes,aron-baynes,12,C-F,6-10,260,"DEC 09, 1986",30.0,4,Washington State,2016-17,1610612765,DET,Detroit Pistons,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203382.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
2757,Beno Udrih,beno-udrih,19,G,6-3,205,"JUL 05, 1982",34.0,12,Olimpia Milano,2016-17,1610612765,DET,Detroit Pistons,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2757.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
1626246,Boban Marjanovic,boban-marjanovic,51,C,7-3,290,"AUG 15, 1988",28.0,1,Crvena zvezda,2016-17,1610612765,DET,Detroit Pistons,87.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626246.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
1626199,Darrun Hilliard,darrun-hilliard,6,G-F,6-6,205,"APR 13, 1993",24.0,1,Villanova,2016-17,1610612765,DET,Detroit Pistons,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626199.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
1627740,Henry Ellenson,henry-ellenson,8,F,6-11,245,"JAN 13, 1997",20.0,R,Marquette,2016-17,1610612765,DET,Detroit Pistons,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627740.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
202397,Ish Smith,ish-smith,14,G,6-0,175,"JUL 05, 1988",28.0,6,Wake Forest,2016-17,1610612765,DET,Detroit Pistons,72.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202397.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
202720,Jon Leuer,jon-leuer,30,F,6-10,228,"MAY 14, 1989",28.0,5,Wisconsin,2016-17,1610612765,DET,Detroit Pistons,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202720.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
203484,Kentavious Caldwell-Pope,kentavious-caldwell-pope,5,G,6-5,205,"FEB 18, 1993",24.0,3,Georgia,2016-17,1610612765,DET,Detroit Pistons,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203484.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
202694,Marcus Morris Sr.,marcus-morris-sr,13,F,6-9,235,"SEP 02, 1989",27.0,5,Kansas,2016-17,1610612765,DET,Detroit Pistons,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202694.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
1627771,Michael Gbinije,michael-gbinije,9,G-F,6-7,200,"JUN 05, 1992",25.0,R,Syracuse,2016-17,1610612765,DET,Detroit Pistons,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627771.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
203493,Reggie Bullock Jr.,reggie-bullock-jr,25,F,6-7,205,"MAR 16, 1991",26.0,3,North Carolina,2016-17,1610612765,DET,Detroit Pistons,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203493.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
202704,Reggie Jackson,reggie-jackson,1,G,6-3,208,"APR 16, 1990",27.0,5,Boston College,2016-17,1610612765,DET,Detroit Pistons,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202704.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
1626169,Stanley Johnson,stanley-johnson,7,F,6-7,245,"MAY 29, 1996",21.0,1,Arizona,2016-17,1610612765,DET,Detroit Pistons,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626169.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
202699,Tobias Harris,tobias-harris,34,F,6-9,235,"JUL 15, 1992",24.0,5,Tennessee,2016-17,1610612765,DET,Detroit Pistons,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202699.png,https://cdn.nba.com/logos/nba/1610612765/primary/L/logo.svg
2738,Andre Iguodala,andre-iguodala,9,G-F,6-6,215,"JAN 28, 1984",33.0,12,Arizona,2016-17,1610612744,GSW,Golden State Warriors,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2738.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
1627745,Damian Jones,damian-jones,15,C,7-0,245,"JUN 30, 1995",22.0,R,Vanderbilt,2016-17,1610612744,GSW,Golden State Warriors,84.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627745.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
2561,David West,david-west,3,F,6-9,250,"AUG 29, 1980",36.0,13,Xavier,2016-17,1610612744,GSW,Golden State Warriors,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2561.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
203110,Draymond Green,draymond-green,23,F,6-7,230,"MAR 04, 1990",27.0,4,Michigan State,2016-17,1610612744,GSW,Golden State Warriors,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203110.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
203546,Ian Clark,ian-clark,21,G,6-3,175,"MAR 07, 1991",26.0,3,Belmont,2016-17,1610612744,GSW,Golden State Warriors,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203546.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
201580,JaVale McGee,javale-mcgee,1,C,7-0,270,"JAN 19, 1988",29.0,8,Nevada,2016-17,1610612744,GSW,Golden State Warriors,84.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201580.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
203949,James Michael McAdoo,james-michael-mcadoo,20,F,6-9,240,"JAN 04, 1993",24.0,2,North Carolina,2016-17,1610612744,GSW,Golden State Warriors,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203949.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
201142,Kevin Durant,kevin-durant,35,F,6-9,240,"SEP 29, 1988",28.0,9,Texas,2016-17,1610612744,GSW,Golden State Warriors,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201142.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
1626172,Kevon Looney,kevon-looney,5,F,6-9,220,"FEB 06, 1996",21.0,1,UCLA,2016-17,1610612744,GSW,Golden State Warriors,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626172.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
202691,Klay Thompson,klay-thompson,11,G,6-7,215,"FEB 08, 1990",27.0,5,Washington State,2016-17,1610612744,GSW,Golden State Warriors,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202691.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
2440,Matt Barnes,matt-barnes,22,F,6-7,226,"MAR 09, 1980",37.0,13,UCLA,2016-17,1610612744,GSW,Golden State Warriors,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2440.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
1627775,Patrick McCaw,patrick-mccaw,0,G,6-7,185,"OCT 25, 1995",21.0,R,UNLV,2016-17,1610612744,GSW,Golden State Warriors,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627775.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
2733,Shaun Livingston,shaun-livingston,34,G,6-7,192,"SEP 11, 1985",31.0,11,Peoria Central HS (IL),2016-17,1610612744,GSW,Golden State Warriors,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2733.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
201939,Stephen Curry,stephen-curry,30,G,6-3,190,"MAR 14, 1988",29.0,7,Davidson,2016-17,1610612744,GSW,Golden State Warriors,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201939.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
2585,Zaza Pachulia,zaza-pachulia,27,C,6-11,275,"FEB 10, 1984",33.0,13,Ulkerspor,2016-17,1610612744,GSW,Golden State Warriors,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2585.png,https://cdn.nba.com/logos/nba/1610612744/primary/L/logo.svg
201628,Bobby Brown,bobby-brown,8,G,6-2,175,"SEP 24, 1984",32.0,2,Cal State-Fullerton,2016-17,1610612745,HOU,Houston Rockets,74.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201628.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
1627778,Chinanu Onuaku,chinanu-onuaku,21,F-C,6-10,245,"NOV 01, 1996",20.0,R,Louisville,2016-17,1610612745,HOU,Houston Rockets,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627778.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
203991,Clint Capela,clint-capela,15,C,6-10,240,"MAY 18, 1994",23.0,2,Elan Chalon,2016-17,1610612745,HOU,Houston Rockets,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203991.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
201569,Eric Gordon,eric-gordon,10,G,6-4,215,"DEC 25, 1988",28.0,8,Indiana,2016-17,1610612745,HOU,Houston Rockets,76.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201569.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
1627819,Isaiah Taylor,isaiah-taylor,17,G,6-3,170,"JUL 11, 1994",22.0,R,Texas,2016-17,1610612745,HOU,Houston Rockets,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627819.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
201935,James Harden,james-harden,13,G,6-5,220,"AUG 26, 1989",27.0,7,Arizona State,2016-17,1610612745,HOU,Houston Rockets,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201935.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
1627787,Kyle Wiltjer,kyle-wiltjer,30,F,6-10,240,"OCT 20, 1992",24.0,R,Gonzaga,2016-17,1610612745,HOU,Houston Rockets,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627787.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
101150,Lou Williams,lou-williams,12,G,6-1,175,"OCT 27, 1986",30.0,11,South Gwinnett HS (GA),2016-17,1610612745,HOU,Houston Rockets,73.0,https://cdn.nba.com/headshots/nba/latest/1040x760/101150.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
1626149,Montrezl Harrell,montrezl-harrell,5,F,6-8,240,"JAN 26, 1994",23.0,1,Louisville,2016-17,1610612745,HOU,Houston Rockets,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626149.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
2403,Nene,nene-hilario,42,C-F,6-11,250,"SEP 13, 1982",34.0,14,Vasco de Gama,2016-17,1610612745,HOU,Houston Rockets,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2403.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
201976,Patrick Beverley,patrick-beverley,2,G,6-1,185,"JUL 12, 1988",28.0,4,Arkansas,2016-17,1610612745,HOU,Houston Rockets,73.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201976.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
201583,Ryan Anderson,ryan-anderson,3,F,6-10,240,"MAY 06, 1988",29.0,8,California,2016-17,1610612745,HOU,Houston Rockets,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201583.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
1626155,Sam Dekker,sam-dekker,7,F,6-9,230,"MAY 06, 1994",23.0,1,Wisconsin,2016-17,1610612745,HOU,Houston Rockets,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626155.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
2772,Trevor Ariza,trevor-ariza,1,F,6-8,215,"JUN 30, 1985",32.0,12,UCLA,2016-17,1610612745,HOU,Houston Rockets,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2772.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
1627786,Troy Williams,troy-williams,14,F,6-7,210,"DEC 30, 1994",22.0,R,Indiana,2016-17,1610612745,HOU,Houston Rockets,79.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627786.png,https://cdn.nba.com/logos/nba/1610612745/primary/L/logo.svg
201166,Aaron Brooks,aaron-brooks,00,G,6-0,161,"JAN 14, 1985",32.0,8,Oregon,2016-17,1610612754,IND,Indiana Pacers,72.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201166.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
2744,Al Jefferson,al-jefferson,7,C,6-10,289,"JAN 04, 1985",32.0,12,No College,2016-17,1610612754,IND,Indiana Pacers,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/2744.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
101139,CJ Miles,cj-miles,0,F-G,6-6,225,"MAR 18, 1987",30.0,11,Skyline HS (TX),2016-17,1610612754,IND,Indiana Pacers,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/101139.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
1627777,Georges Niang,georges-niang,32,F,6-8,230,"JUN 17, 1993",24.0,R,Iowa State,2016-17,1610612754,IND,Indiana Pacers,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1627777.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
203922,Glenn Robinson III,glenn-robinson-iii,40,G-F,6-6,222,"JAN 08, 1994",23.0,2,Michigan,2016-17,1610612754,IND,Indiana Pacers,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/203922.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
201952,Jeff Teague,jeff-teague,44,G,6-2,186,"JUN 10, 1988",29.0,7,Wake Forest,2016-17,1610612754,IND,Indiana Pacers,74.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201952.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
1626202,Joe Young,joe-young,3,G,6-2,180,"JUN 27, 1992",25.0,1,Oregon,2016-17,1610612754,IND,Indiana Pacers,74.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626202.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
202338,Kevin Seraphin,kevin-seraphin,1,F-C,6-10,278,"DEC 07, 1989",27.0,6,Cholet,2016-17,1610612754,IND,Indiana Pacers,82.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202338.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
202362,Lance Stephenson,lance-stephenson,6,G,6-5,230,"SEP 05, 1990",26.0,6,Cincinnati,2016-17,1610612754,IND,Indiana Pacers,77.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202362.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
202730,Lavoy Allen,lavoy-allen,5,F-C,6-9,260,"FEB 04, 1989",28.0,5,Temple,2016-17,1610612754,IND,Indiana Pacers,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202730.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
101145,Monta Ellis,monta-ellis,11,G,6-3,185,"OCT 26, 1985",31.0,11,Lanier HS (MS),2016-17,1610612754,IND,Indiana Pacers,75.0,https://cdn.nba.com/headshots/nba/latest/1040x760/101145.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
1626167,Myles Turner,myles-turner,33,C,6-11,243,"MAR 24, 1996",21.0,1,Texas,2016-17,1610612754,IND,Indiana Pacers,83.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626167.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
202331,Paul George,paul-george,13,F,6-9,220,"MAY 02, 1990",27.0,6,Fresno State,2016-17,1610612754,IND,Indiana Pacers,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/202331.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
1626176,Rakeem Christmas,rakeem-christmas,25,F,6-9,250,"DEC 01, 1991",25.0,1,Syracuse,2016-17,1610612754,IND,Indiana Pacers,81.0,https://cdn.nba.com/headshots/nba/latest/1040x760/1626176.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
201152,Thaddeus Young,thaddeus-young,21,F,6-8,221,"JUN 21, 1988",29.0,9,Georgia Tech,2016-17,1610612754,IND,Indiana Pacers,80.0,https://cdn.nba.com/headshots/nba/latest/1040x760/201152.png,https://cdn.nba.com/logos/nba/1610612754/primary/L/logo.svg
101187,Alan Anderson,alan-anderson,9,F-G,6-6,220,"OCT 16, 1982",34.0,7,Michigan State,2016-17,1610612746,LAC,Los Angeles Clippers,78.0,https://cdn.nba.com/headshots/nba/latest/1040x760/101187.png,https://cdn.nba.com/logos/nba/1610612746/primary/L/logo.svg
